GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
57609	9.24e-01	6.67e-01	0.251	0.430424	0.1079182	1933.11	DIP2B	disco interacting protein 2 homolog B
5037	9.24e-01	6.67e-01	0.402	-0.430516	-0.1729848	3336	PEBP1	phosphatidylethanolamine binding protein 1
145389	9.24e-01	6.66e-01	0.419	-0.43125	-0.1805287	33.36	SLC38A6	solute carrier family 38 member 6
25942	9.24e-01	6.67e-01	0.229	-0.430497	-0.0986988	811.29	SIN3A	SIN3 transcription regulator family member A
9100	9.24e-01	6.66e-01	0.236	-0.431659	-0.1019776	1246.74	USP10	ubiquitin specific peptidase 10
388335	9.24e-01	6.66e-01	0.44	0.431459	0.1897816	264.84	TMEM220	transmembrane protein 220
421	9.24e-01	6.67e-01	0.337	0.430515	0.1448782	781.01	ARVCF	ARVCF delta catenin family member
100128531	9.24e-01	6.66e-01	0.702	-0.431225	-0.30263	10.08	KIAA1671-AS1	KIAA1671 antisense RNA 1
24137	9.24e-01	6.67e-01	0.739	-0.430687	-0.3182601	19.41	KIF4A	kinesin family member 4A
105369780	9.24e-01	6.67e-01	0.705	-0.430263	-0.3031442	13.95	LOC105369780	
192670	9.24e-01	6.67e-01	0.289	0.430126	0.1241978	458.99	AGO4	argonaute RISC component 4
57690	9.24e-01	6.67e-01	0.327	0.430088	0.1405486	264.08	TNRC6C	trinucleotide repeat containing adaptor 6C
23705	9.24e-01	6.67e-01	0.761	0.429913	0.3272826	11	CADM1	cell adhesion molecule 1
55814	9.24e-01	6.68e-01	0.313	-0.42953	-0.1344383	545.9	BDP1	B double prime 1, subunit of RNA polymerase III transcription initiation factor IIIB
222236	9.24e-01	6.68e-01	0.294	0.429505	0.1263924	878.17	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D
100133957	9.24e-01	6.67e-01	0.208	-0.42963	-0.0894768	114.02	UXT-AS1	UXT antisense RNA 1
100506098	9.24e-01	6.68e-01	0.303	-0.429292	-0.1299553	68.68	MACC1-DT	MACC1 divergent transcript
6564	9.24e-01	6.68e-01	0.541	0.429262	0.2321439	3774.61	SLC15A1	solute carrier family 15 member 1
10228	9.24e-01	6.68e-01	0.213	-0.428867	-0.0915411	631.05	STX6	syntaxin 6
22868	9.24e-01	6.68e-01	0.252	0.428425	0.1080016	433.61	FASTKD2	FAST kinase domains 2
643853	9.24e-01	6.68e-01	0.158	0.428676	0.0676888	450.41	TMPPE	transmembrane protein with metallophosphoesterase domain
286676	9.24e-01	6.68e-01	0.362	-0.428478	-0.1550329	1001.8	ILDR1	immunoglobulin like domain containing receptor 1
91947	9.24e-01	6.68e-01	0.336	0.428551	0.1438241	18120.52	ARRDC4	arrestin domain containing 4
7566	9.24e-01	6.68e-01	0.291	0.428791	0.1249009	111.37	ZNF18	zinc finger protein 18
79085	9.24e-01	6.68e-01	0.286	-0.42875	-0.1227329	6333.62	SLC25A23	solute carrier family 25 member 23
10653	9.24e-01	6.68e-01	0.205	0.428992	0.0878986	28409.54	SPINT2	serine peptidase inhibitor, Kunitz type 2
348	9.24e-01	6.68e-01	0.794	0.428567	0.3402979	27.35	APOE	apolipoprotein E
80256	9.24e-01	6.68e-01	0.305	-0.428331	-0.1304491	2160.37	ATOSB	atos homolog B
27141	9.24e-01	6.69e-01	0.308	0.428023	0.1320196	804.16	CIDEB	cell death inducing DFFA like effector b
84942	9.24e-01	6.69e-01	0.268	-0.427956	-0.1144787	238.07	WDR73	WD repeat domain 73
100529855	9.25e-01	6.69e-01	0.365	0.427498	0.1559007	34.34	ZNF625-ZNF20	ZNF625-ZNF20 readthrough (NMD candidate)
5883	9.25e-01	6.69e-01	0.265	0.427214	0.1133534	704.72	RAD9A	RAD9 checkpoint clamp component A
8863	9.25e-01	6.70e-01	0.343	0.426776	0.1465363	618.2	PER3	period circadian regulator 3
440695	9.25e-01	6.69e-01	0.48	0.426997	0.2049879	16.6	ETV3L	ETS variant transcription factor 3 like
57211	9.25e-01	6.70e-01	0.232	-0.426734	-0.0989007	2189.7	ADGRG6	adhesion G protein-coupled receptor G6
55297	9.25e-01	6.69e-01	0.245	-0.426848	-0.1044325	307.86	CCDC91	coiled-coil domain containing 91
79171	9.25e-01	6.69e-01	0.202	0.426946	0.0861912	2222.88	RBM42	RNA binding motif protein 42
57231	9.25e-01	6.70e-01	0.193	0.426369	0.0823074	1549.28	SNX14	sorting nexin 14
389602	9.25e-01	6.70e-01	1.014	0.426362	0.4324554	1710.28	LOC389602	uncharacterized LOC389602
1108	9.25e-01	6.70e-01	0.149	0.426463	0.0634385	3780.01	CHD4	chromodomain helicase DNA binding protein 4
9716	9.25e-01	6.70e-01	0.178	0.426307	0.0760716	587.08	AQR	aquarius intron-binding spliceosomal factor
115	9.25e-01	6.70e-01	0.557	0.426595	0.2377281	1636.08	ADCY9	adenylate cyclase 9
105379130	9.25e-01	6.70e-01	0.581	0.42552	0.2472427	9.7	LOC105379130	uncharacterized LOC105379130
4245	9.25e-01	6.70e-01	0.17	-0.425844	-0.0725226	3260.43	MGAT1	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
84725	9.25e-01	6.70e-01	0.184	0.426155	0.0784661	551.41	PLEKHA8	pleckstrin homology domain containing A8
360132	9.25e-01	6.70e-01	0.456	-0.425613	-0.1941518	138.4	FKBP9P1	FKBP prolyl isomerase 9 pseudogene 1
51065	9.25e-01	6.70e-01	0.217	0.425726	0.0924075	2897.01	RPS27L	ribosomal protein S27 like
374655	9.25e-01	6.70e-01	0.186	0.425838	0.0791277	1526.46	ZNF710	zinc finger protein 710
84336	9.25e-01	6.70e-01	0.212	-0.425609	-0.090051	397.1	TMEM101	transmembrane protein 101
102724843	9.25e-01	6.70e-01	0.585	-0.425585	-0.2491519	36.06	LOC102724843	uncharacterized LOC102724843
105379506	9.25e-01	6.70e-01	0.682	-0.425552	-0.2903559	14.57	LOC105379506	
100861530	9.25e-01	6.71e-01	0.775	-0.425326	-0.3294638	9.58	UFL1-AS1	UFL1 antisense RNA 1
9173	9.25e-01	6.71e-01	2.295	-0.425059	-0.9755323	26.04	IL1RL1	interleukin 1 receptor like 1
253980	9.25e-01	6.71e-01	0.189	0.425054	0.0804948	422.31	KCTD13	potassium channel tetramerization domain containing 13
6844	9.25e-01	6.71e-01	0.265	-0.425162	-0.1127941	678.37	VAMP2	vesicle associated membrane protein 2
284649	9.25e-01	6.71e-01	0.483	0.424862	0.2054086	19.6	SMG7-AS1	SMG7 antisense RNA 1
105374938	9.25e-01	6.71e-01	0.394	-0.424263	-0.167158	24.52	LOC105374938	uncharacterized LOC105374938
106635683	9.25e-01	6.71e-01	0.368	-0.424632	-0.1562371	194.75	SNORD141A	small nucleolar RNA, C/D box 141A
60370	9.25e-01	6.71e-01	0.284	0.42429	0.120664	1061.73	AVPI1	arginine vasopressin induced 1
871	9.25e-01	6.71e-01	0.197	0.424362	0.0836867	1339.31	SERPINH1	serpin family H member 1
57596	9.25e-01	6.71e-01	0.983	-0.424504	-0.4171368	16.48	BEGAIN	brain enriched guanylate kinase associated
100506901	9.25e-01	6.71e-01	1.299	-0.424242	-0.5508804	7.96	LL0XNC01-250H12.3	uncharacterized LL0XNC01-250H12.3
91683	9.25e-01	6.72e-01	1.005	-0.423997	-0.4261587	1052.65	SYT12	synaptotagmin 12
101060400	9.25e-01	6.72e-01	0.376	-0.423951	-0.1594476	1052.91	LOC101060400	translation initiation factor IF-2
81689	9.25e-01	6.72e-01	0.203	0.423719	0.0858427	586.54	ISCA1	iron-sulfur cluster assembly 1
105371762	9.25e-01	6.72e-01	0.672	-0.42368	-0.2845212	10.55	LOC105371762	uncharacterized LOC105371762
51181	9.25e-01	6.72e-01	0.287	-0.423794	-0.121481	833.31	DCXR	dicarbonyl and L-xylulose reductase
144347	9.26e-01	6.72e-01	0.478	0.423194	0.2021981	1710.26	RFLNA	refilin A
25915	9.26e-01	6.72e-01	0.162	0.422999	0.0687125	1017.2	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3
101752400	9.26e-01	6.72e-01	0.588	0.42281	0.2487682	11.23	CAPN10-DT	CAPN10 divergent transcript
55219	9.26e-01	6.73e-01	0.172	-0.422579	-0.0727942	1174.8	MACO1	macoilin 1
84837	9.26e-01	6.73e-01	0.563	-0.422451	-0.2379383	16.34	ARHGAP5-AS1	ARHGAP5 antisense RNA 1 (head to head)
100302213	9.26e-01	6.73e-01	0.204	0.422523	0.0862884	233.82	MIR1181	microRNA 1181
204962	9.26e-01	6.73e-01	1.873	-0.422077	-0.7904994	109.5	SLC44A5	solute carrier family 44 member 5
5524	9.26e-01	6.73e-01	0.135	0.422201	0.0571937	2361.89	PTPA	protein phosphatase 2 phosphatase activator
399818	9.26e-01	6.73e-01	0.306	-0.422002	-0.1291071	128.09	EEF1AKMT2	EEF1A lysine methyltransferase 2
101928725	9.26e-01	6.73e-01	0.627	-0.42203	-0.264535	17.4	MINDY2-DT	MINDY2 divergent transcript
147138	9.26e-01	6.73e-01	0.847	0.422127	0.3576777	61.51	TMC8	transmembrane channel like 8
339451	9.27e-01	6.75e-01	0.435	-0.419952	-0.1825746	242.57	KLHL17	kelch like family member 17
28990	9.27e-01	6.74e-01	0.233	-0.420251	-0.0977966	202.41	ASTE1	asteroid homolog 1
29945	9.27e-01	6.74e-01	0.25	0.420426	0.1049547	234.1	ANAPC4	anaphase promoting complex subunit 4
84250	9.27e-01	6.74e-01	0.36	0.420204	0.151361	70.03	SLF1	SMC5-SMC6 complex localization factor 1
345462	9.27e-01	6.74e-01	0.339	-0.421267	-0.1427353	30.82	ZNF879	zinc finger protein 879
100507056	9.27e-01	6.74e-01	0.432	0.420469	0.1817717	210.68	CCAT1	colon cancer associated transcript 1
23189	9.27e-01	6.74e-01	0.251	0.42054	0.1054209	316.42	KANK1	KN motif and ankyrin repeat domains 1
169714	9.27e-01	6.74e-01	0.356	-0.420872	-0.1496852	227.84	QSOX2	quiescin sulfhydryl oxidase 2
55088	9.27e-01	6.74e-01	0.207	0.420354	0.0870467	1712.41	CCDC186	coiled-coil domain containing 186
4586	9.27e-01	6.74e-01	0.78	-0.420995	-0.3281744	121.49	MUC5AC	mucin 5AC, oligomeric mucus/gel-forming
4038	9.27e-01	6.73e-01	1.236	-0.421451	-0.52097	452.47	LRP4	LDL receptor related protein 4
51067	9.27e-01	6.74e-01	0.203	-0.420634	-0.0852263	386.08	YARS2	tyrosyl-tRNA synthetase 2
65117	9.27e-01	6.74e-01	0.284	-0.420247	-0.1193149	975.21	RSRC2	arginine and serine rich coiled-coil 2
100652777	9.27e-01	6.74e-01	0.549	-0.420593	-0.2308566	168.42	LOC100652777	group 10 secretory phospholipase A2-like
6143	9.27e-01	6.74e-01	0.222	0.421004	0.0936441	5018.06	RPL19	ribosomal protein L19
201176	9.27e-01	6.74e-01	0.226	0.420355	0.0951796	8603.09	ARHGAP27	Rho GTPase activating protein 27
3838	9.27e-01	6.75e-01	0.269	-0.419936	-0.1127954	580.75	KPNA2	karyopherin subunit alpha 2
54943	9.27e-01	6.74e-01	0.471	-0.420554	-0.1982821	30.69	DNAJC28	DnaJ heat shock protein family (Hsp40) member C28
23384	9.27e-01	6.74e-01	0.336	-0.420165	-0.1413776	889.63	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like
4267	9.27e-01	6.74e-01	0.279	0.420764	0.11721	820.95	CD99	CD99 molecule (Xg blood group)
8544	9.27e-01	6.75e-01	0.34	-0.419934	-0.1426327	53.38	PIR	pirin
283755	9.27e-01	6.75e-01	0.357	-0.419648	-0.149662	127.2	HERC2P3	HERC2 pseudogene 3
64840	9.27e-01	6.75e-01	0.591	-0.419451	-0.2479051	43.8	PORCN	porcupine O-acyltransferase
6277	9.27e-01	6.75e-01	0.234	0.419296	0.0980652	28497.78	S100A6	S100 calcium binding protein A6
112869	9.27e-01	6.75e-01	0.33	-0.419286	-0.1385375	129.13	SGF29	SAGA complex associated factor 29
79840	9.27e-01	6.75e-01	0.151	0.418912	0.0631726	334.48	NHEJ1	non-homologous end joining factor 1
51530	9.27e-01	6.75e-01	0.403	-0.418846	-0.1686347	112.97	ZC3HC1	zinc finger C3HC-type containing 1
220992	9.27e-01	6.75e-01	0.661	-0.418933	-0.276977	17.86	ZNF485	zinc finger protein 485
864	9.27e-01	6.76e-01	0.52	0.418492	0.2177402	66.96	RUNX3	RUNX family transcription factor 3
6045	9.27e-01	6.76e-01	0.338	0.418201	0.1413577	273.5	RNF2	ring finger protein 2
23132	9.27e-01	6.76e-01	0.179	0.418435	0.0750452	485.69	RAD54L2	RAD54 like 2
101867536	9.27e-01	6.76e-01	0.481	-0.418221	-0.2011836	16.22	PRNCR1	prostate cancer associated non-coding RNA 1
2801	9.27e-01	6.75e-01	0.234	0.418686	0.0979974	1894.42	GOLGA2	golgin A2
11101	9.27e-01	6.75e-01	0.219	-0.418613	-0.0916818	775.54	ATE1	arginyltransferase 1
10019	9.27e-01	6.76e-01	0.413	0.418192	0.1727935	1442.92	SH2B3	SH2B adaptor protein 3
6253	9.27e-01	6.76e-01	0.399	-0.418179	-0.1669804	194.33	RTN2	reticulon 2
126661	9.27e-01	6.76e-01	0.852	-0.417363	-0.3557511	10.99	CCDC163	CCDC163 homolog
25896	9.27e-01	6.77e-01	0.184	0.416722	0.0764982	300.56	INTS7	integrator complex subunit 7
25827	9.27e-01	6.77e-01	0.508	0.416711	0.2115148	71.87	FBXL2	F-box and leucine rich repeat protein 2
55722	9.27e-01	6.77e-01	0.357	-0.417239	-0.1488913	287.92	CEP72	centrosomal protein 72
401303	9.27e-01	6.77e-01	0.468	-0.416962	-0.1949747	14.52	ZNF815P	zinc finger protein 815, pseudogene
613126	9.27e-01	6.77e-01	0.589	-0.416812	-0.2455563	12.05	CYP51A1-AS1	CYP51A1 antisense RNA 1
51001	9.27e-01	6.76e-01	0.423	-0.417544	-0.1764314	57.11	MTERF3	mitochondrial transcription termination factor 3
4312	9.27e-01	6.77e-01	1.538	0.417177	0.6416179	84.87	MMP1	matrix metallopeptidase 1
6392	9.27e-01	6.76e-01	0.364	0.417381	0.1517544	2245.99	SDHD	succinate dehydrogenase complex subunit D
10867	9.27e-01	6.77e-01	0.395	-0.417111	-0.1646298	318.26	TSPAN9	tetraspanin 9
122416	9.27e-01	6.77e-01	0.315	-0.417033	-0.1314803	4681.38	ANKRD9	ankyrin repeat domain 9
23174	9.27e-01	6.77e-01	0.25	-0.416757	-0.1040233	1560.83	ZCCHC14	zinc finger CCHC-type containing 14
105372117	9.27e-01	6.77e-01	0.338	0.417104	0.1408153	63.89	LOC105372117	replaced by ID 107985152
2767	9.27e-01	6.77e-01	0.284	0.416807	0.1184924	20340.64	GNA11	G protein subunit alpha 11
1290	9.28e-01	6.77e-01	0.691	0.416385	0.2876431	13.1	COL5A2	collagen type V alpha 2 chain
64743	9.28e-01	6.77e-01	0.319	0.416415	0.1327585	2111.77	WDR13	WD repeat domain 13
84517	9.28e-01	6.77e-01	0.365	-0.41627	-0.1518867	57.66	ACTRT3	actin related protein T3
79827	9.28e-01	6.77e-01	0.964	0.416103	0.4011234	18.37	CLMP	CXADR like membrane protein
51006	9.28e-01	6.77e-01	0.15	-0.41599	-0.0623472	1032.01	SLC35C2	solute carrier family 35 member C2
219541	9.28e-01	6.78e-01	0.321	-0.415816	-0.1336308	238.61	MED19	mediator complex subunit 19
79679	9.28e-01	6.78e-01	0.699	0.415077	0.2902789	87.47	VTCN1	V-set domain containing T cell activation inhibitor 1
200030	9.28e-01	6.78e-01	0.319	0.414668	0.1323979	163.28	NBPF11	NBPF member 11
116461	9.28e-01	6.79e-01	0.386	0.41402	0.1597384	153.9	TSEN15	tRNA splicing endonuclease subunit 15
10424	9.28e-01	6.78e-01	0.21	-0.414521	-0.0871042	1682.36	PGRMC2	progesterone receptor membrane component 2
3035	9.28e-01	6.78e-01	0.149	0.414994	0.0617574	763.83	HARS1	histidyl-tRNA synthetase 1
3006	9.28e-01	6.79e-01	0.503	0.414179	0.2081995	2579.71	H1-2	H1.2 linker histone, cluster member
4795	9.28e-01	6.78e-01	0.143	0.414913	0.0594916	314.99	NFKBIL1	NFKB inhibitor like 1
643749	9.28e-01	6.78e-01	0.36	-0.414833	-0.1495044	27.64	TRAF3IP2-AS1	TRAF3IP2 antisense RNA 1
11062	9.28e-01	6.78e-01	0.381	-0.415594	-0.1582056	62.01	DUS4L	dihydrouridine synthase 4 like
55872	9.28e-01	6.79e-01	0.741	-0.414022	-0.3068923	21.16	PBK	PDZ binding kinase
8667	9.28e-01	6.78e-01	0.173	0.41461	0.0717416	1783.16	EIF3H	eukaryotic translation initiation factor 3 subunit H
57720	9.28e-01	6.79e-01	0.158	0.41424	0.0653177	2114.59	GPR107	G protein-coupled receptor 107
10078	9.28e-01	6.78e-01	0.187	0.415444	0.0775143	628.53	TSSC4	tumor suppressing subtransferable candidate 4
101928317	9.28e-01	6.79e-01	0.283	-0.41435	-0.1173244	109.45	LOC101928317	uncharacterized LOC101928317
4257	9.28e-01	6.78e-01	0.555	-0.414917	-0.2304465	1979.14	MGST1	microsomal glutathione S-transferase 1
100616668	9.28e-01	6.78e-01	0.299	-0.415639	-0.1240931	79.07	TPTE2P5	TPTE2 pseudogene 5
101927275	9.28e-01	6.79e-01	0.648	0.414285	0.2683834	14.69	NDUFV2-AS1	NDUFV2 antisense RNA 1
284454	9.28e-01	6.78e-01	0.59	0.414637	0.2444781	137.69	MIR23AHG	miR-23a/27a/24-2 cluster host gene
63910	9.28e-01	6.78e-01	0.44	-0.415006	-0.1827928	56.34	SLC17A9	solute carrier family 17 member 9
91370	9.28e-01	6.79e-01	0.566	-0.41412	-0.2344999	86.35	LIF-AS2	LIF antisense RNA 2
6611	9.28e-01	6.79e-01	0.209	0.413997	0.0864333	1163.86	SMS	spermine synthase
6173	9.28e-01	6.79e-01	0.319	0.414065	0.1321275	514.05	RPL36A	ribosomal protein L36a
8671	9.28e-01	6.79e-01	1.026	-0.413871	-0.424469	1134.09	SLC4A4	solute carrier family 4 member 4
7851	9.28e-01	6.79e-01	0.398	-0.413331	-0.1646396	11673.28	MALL	mal, T cell differentiation protein like
5889	9.28e-01	6.79e-01	0.526	-0.413178	-0.2171432	33.28	RAD51C	RAD51 paralog C
84266	9.28e-01	6.79e-01	0.373	0.413211	0.1540952	1024.7	ALKBH7	alkB homolog 7
78999	9.28e-01	6.80e-01	0.34	-0.413069	-0.1404219	587.53	LRFN4	leucine rich repeat and fibronectin type III domain containing 4
167227	9.28e-01	6.80e-01	0.268	0.412867	0.1105536	318.22	DCP2	decapping mRNA 2
9419	9.29e-01	6.81e-01	0.253	-0.410666	-0.1039631	303.46	CRIPT	CXXC repeat containing interactor of PDZ3 domain
79595	9.29e-01	6.81e-01	0.164	0.410682	0.0673419	703.54	SAP130	Sin3A associated protein 130
3579	9.29e-01	6.81e-01	1.642	0.410678	0.6741963	7.18	CXCR2	C-X-C motif chemokine receptor 2
3300	9.29e-01	6.81e-01	0.169	-0.411326	-0.0697139	1813.91	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
92255	9.29e-01	6.82e-01	0.28	-0.410243	-0.114932	602.28	LMBRD2	LMBR1 domain containing 2
26049	9.29e-01	6.81e-01	0.488	-0.410692	-0.2006183	84.22	FAM169A	family with sequence similarity 169 member A
100129716	9.29e-01	6.81e-01	0.793	0.410647	0.3256849	11.17	ARRDC3-AS1	ARRDC3 antisense RNA 1
27154	9.29e-01	6.81e-01	0.264	-0.410805	-0.1082505	2236.83	BRPF3	bromodomain and PHD finger containing 3
84255	9.29e-01	6.81e-01	0.222	0.411238	0.0911146	925.57	SLC37A3	solute carrier family 37 member 3
90550	9.29e-01	6.81e-01	0.167	0.411663	0.0686959	1941.87	MCU	mitochondrial calcium uniporter
9531	9.29e-01	6.81e-01	0.243	0.411364	0.0997565	1435.16	BAG3	BAG cochaperone 3
2017	9.29e-01	6.82e-01	0.192	0.410286	0.078666	11742.83	CTTN	cortactin
220323	9.29e-01	6.82e-01	0.399	-0.410262	-0.1637388	3928.16	OAF	out at first homolog
80024	9.29e-01	6.82e-01	0.256	-0.410311	-0.1051701	1541.71	SLC8B1	solute carrier family 8 member B1
2967	9.29e-01	6.80e-01	0.25	-0.41183	-0.1028839	327.87	GTF2H3	general transcription factor IIH subunit 3
701	9.29e-01	6.80e-01	0.653	0.412351	0.2693434	18.97	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B
102723493	9.29e-01	6.81e-01	0.453	-0.410446	-0.1857634	36.35	LOC102723493	uncharacterized LOC102723493
83440	9.29e-01	6.82e-01	0.168	0.410323	0.0688692	572.35	ADPGK	ADP dependent glucokinase
10664	9.29e-01	6.81e-01	0.151	-0.411228	-0.0620106	1146.99	CTCF	CCCTC-binding factor
6898	9.29e-01	6.81e-01	0.705	-0.411042	-0.2896259	103.82	TAT	tyrosine aminotransferase
57707	9.29e-01	6.81e-01	0.227	0.410624	0.0930728	1039.65	MEAK7	MTOR associated protein, eak-7 homolog
708	9.29e-01	6.81e-01	0.339	0.411535	0.1396793	970.81	C1QBP	complement C1q binding protein
23399	9.29e-01	6.81e-01	0.159	-0.410757	-0.0653715	1884.4	CTDNEP1	CTD nuclear envelope phosphatase 1
100170841	9.29e-01	6.81e-01	0.371	-0.410423	-0.1523358	166.89	EPOP	elongin BC and polycomb repressive complex 2 associated protein
84299	9.29e-01	6.80e-01	0.197	0.412091	0.0813135	1134.22	MIEN1	migration and invasion enhancer 1
342909	9.29e-01	6.81e-01	0.349	-0.410762	-0.1431858	41.96	ZNF284	zinc finger protein 284
102465879	9.29e-01	6.82e-01	0.929	-0.410361	-0.3811708	11.56	MIR8085	microRNA 8085
3171	9.29e-01	6.81e-01	0.338	-0.411523	-0.1389487	808.96	FOXA3	forkhead box A3
79818	9.29e-01	6.81e-01	0.36	0.410794	0.1479233	250.74	ZNF552	zinc finger protein 552
100302137	9.29e-01	6.81e-01	0.621	-0.410888	-0.2552612	16.63	MIR1914	microRNA 1914
85352	9.29e-01	6.81e-01	1.842	-0.411582	-0.7580607	66.56	SHISAL1	shisa like 1
641977	9.29e-01	6.82e-01	0.583	-0.409673	-0.2390174	28.68	SEPTIN7P2	septin 7 pseudogene 2
51029	9.29e-01	6.82e-01	0.3	0.40947	0.122914	570.46	DESI2	desumoylating isopeptidase 2
221955	9.29e-01	6.82e-01	0.255	0.409588	0.1044116	649.27	DAGLB	diacylglycerol lipase beta
2934	9.29e-01	6.82e-01	0.183	-0.409372	-0.0747204	18987.42	GSN	gelsolin
7408	9.29e-01	6.82e-01	0.224	0.409264	0.091776	7590.76	VASP	vasodilator stimulated phosphoprotein
27124	9.29e-01	6.82e-01	0.314	0.409262	0.1284535	832.6	INPP5J	inositol polyphosphate-5-phosphatase J
79819	9.29e-01	6.82e-01	0.757	-0.409082	-0.3096516	173.27	DNAI4	dynein axonemal intermediate chain 4
4157	9.29e-01	6.83e-01	0.711	-0.408991	-0.2905916	21.64	MC1R	melanocortin 1 receptor
105378950	9.29e-01	6.83e-01	0.755	-0.408551	-0.3084702	11.79	LOC105378950	
343521	9.29e-01	6.85e-01	0.468	-0.406236	-0.1903116	29.39	DYNLT4	dynein light chain Tctex-type 4
9939	9.29e-01	6.83e-01	0.228	-0.408486	-0.0929585	980.07	RBM8A	RNA binding motif protein 8A
1942	9.29e-01	6.86e-01	0.536	0.403681	0.2163748	1701.46	EFNA1	ephrin A1
6746	9.29e-01	6.85e-01	0.23	-0.405403	-0.0933837	1711.93	SSR2	signal sequence receptor subunit 2
8674	9.29e-01	6.84e-01	0.284	0.407538	0.1159114	190.63	VAMP4	vesicle associated membrane protein 4
8443	9.29e-01	6.86e-01	0.277	0.404143	0.1117967	968.47	GNPAT	glyceronephosphate O-acyltransferase
54583	9.29e-01	6.87e-01	0.286	-0.403313	-0.1153553	4571.51	EGLN1	egl-9 family hypoxia inducible factor 1
10617	9.29e-01	6.87e-01	0.136	0.403515	0.0549297	855.26	STAMBP	STAM binding protein
1329	9.29e-01	6.86e-01	0.281	0.403709	0.1134074	2151.16	COX5B	cytochrome c oxidase subunit 5B
1781	9.29e-01	6.86e-01	0.235	-0.403674	-0.0948421	2219.39	DYNC1I2	dynein cytoplasmic 1 intermediate chain 2
54578	9.29e-01	6.83e-01	0.624	-0.408378	-0.254624	984.84	UGT1A6	UDP glucuronosyltransferase family 1 member A6
4071	9.29e-01	6.86e-01	0.378	0.404704	0.1531012	11701.15	TM4SF1	transmembrane 4 L six family member 1
100873947	9.29e-01	6.86e-01	0.583	0.404233	0.2357146	10.72	LMLN-AS1	LMLN antisense RNA 1
105374352	9.29e-01	6.85e-01	0.643	-0.405545	-0.2606503	33.23	LOC105374352	uncharacterized LOC105374352
5473	9.29e-01	6.86e-01	1.015	0.404807	0.4110515	11.04	PPBP	pro-platelet basic protein
80167	9.29e-01	6.87e-01	0.24	0.403281	0.0967712	282.3	ABHD18	abhydrolase domain containing 18
100128055	9.29e-01	6.83e-01	0.245	-0.408819	-0.1001715	165.95	SMARCA5-AS1	SMARCA5 antisense RNA 1
353322	9.29e-01	6.87e-01	0.777	0.403381	0.3134712	92.18	ANKRD37	ankyrin repeat domain 37
55255	9.29e-01	6.84e-01	0.349	0.40724	0.1421565	124.35	WDR41	WD repeat domain 41
285679	9.29e-01	6.85e-01	1.366	-0.405978	-0.5545262	6.73	C5orf60	chromosome 5 open reading frame 60
57827	9.29e-01	6.86e-01	0.22	0.404112	0.0891038	935.87	C6orf47	chromosome 6 open reading frame 47
63940	9.29e-01	6.86e-01	0.719	-0.403682	-0.2900469	51.26	GPSM3	G protein signaling modulator 3
102724168	9.29e-01	6.86e-01	0.467	-0.404928	-0.1890738	80.21	LINC02542	long intergenic non-protein coding RNA 2542
2519	9.29e-01	6.85e-01	0.274	0.40629	0.1113047	3749.34	FUCA2	alpha-L-fucosidase 2
8379	9.29e-01	6.86e-01	0.301	0.403699	0.1215926	310.64	MAD1L1	mitotic arrest deficient 1 like 1
26958	9.29e-01	6.86e-01	0.309	0.404714	0.1249314	308.13	COPG2	COPI coat complex subunit gamma 2
401409	9.29e-01	6.86e-01	0.295	-0.403637	-0.1191812	338.03	RAB19	RAB19, member RAS oncogene family
23516	9.29e-01	6.85e-01	0.193	0.40624	0.0782087	6192.04	SLC39A14	solute carrier family 39 member 14
84750	9.29e-01	6.85e-01	0.356	-0.405411	-0.1445167	178.62	FUT10	fucosyltransferase 10
528	9.29e-01	6.84e-01	0.172	-0.407613	-0.0703108	981.51	ATP6V1C1	ATPase H+ transporting V1 subunit C1
55074	9.29e-01	6.86e-01	0.29	0.40442	0.1172241	796.2	OXR1	oxidation resistance 1
84850	9.29e-01	6.86e-01	0.486	-0.403713	-0.1964012	25.88	GLIS3-AS1	GLIS3 antisense RNA 1
9380	9.29e-01	6.84e-01	0.224	0.407371	0.0910497	1102.46	GRHPR	glyoxylate and hydroxypyruvate reductase
79269	9.29e-01	6.85e-01	0.162	-0.405877	-0.0658072	943.04	DCAF10	DDB1 and CUL4 associated factor 10
23552	9.29e-01	6.86e-01	0.427	0.403704	0.172569	183.08	CDK20	cyclin dependent kinase 20
7464	9.29e-01	6.83e-01	0.387	0.408383	0.1581403	5661.28	CORO2A	coronin 2A
399693	9.29e-01	6.87e-01	0.615	0.403601	0.2482218	13.11	CCDC187	coiled-coil domain containing 187
54932	9.29e-01	6.85e-01	0.397	-0.405129	-0.1607062	802.42	EXD3	exonuclease 3'-5' domain containing 3
389941	9.29e-01	6.86e-01	0.714	0.404005	0.2884609	32.63	C1QL3	complement C1q like 3
81490	9.29e-01	6.84e-01	0.385	-0.406928	-0.1568629	744.19	PTDSS2	phosphatidylserine synthase 2
